subject,relation,object,subject_count
breathe,Repeated_Movement,False,30
breathe,Major_Location,body,30
breathe,Minor_Location,torso top,30
breathe,Second_Minor_Location,body away,30
breathe,Contact,True,30
breathe,Nondominant_Handshape,5,30
breathe,Wrist_Twist,False,30
verb,Dominant_start_handshape,v,28
verb,Dominant_end_handshape,v,28
verb,sign_type,lexical signs,28
verb,Sign_Duration,600,28
verb,Handshape,v,28
verb,Selected_Fingers,im,28
verb,Flexion,fully open,28
verb,Flexion_Change,False,28
verb,Spread,True,28
verb,Spread_Change,False,28
verb,Thumb_Position,closed,28
verb,Thumb_Contact,False,28
verb,Sign_Type,one handed,28
verb,Path_Movement,straight,28
verb,Repeated_Movement,True,28
verb,Major_Location,head,28
verb,Minor_Location,mouth,28
verb,Second_Minor_Location,head away,28
verb,Contact,True,28
verb,Wrist_Twist,False,28
north+west_2,Dominant_start_handshape,bent–n,3
north+west_2,Dominant_end_handshape,6,3
north+west_2,sign_type,compound signs,3
plane–ascend,Dominant_start_handshape,i–l–y,3
plane–ascend,Dominant_end_handshape,i–l–y,3
plane–ascend,sign_type,lexical signs,3
bomb,Dominant_start_handshape,s,29
bomb,Dominant_end_handshape,5,29
bomb,sign_type,lexical signs,29
bomb,Sign_Duration,700,29
bomb,Handshape,closed_b,29
bomb,Selected_Fingers,imrp,29
bomb,Flexion,fully open,29
bomb,Flexion_Change,True,29
bomb,Spread,False,29
bomb,Spread_Change,False,29
bomb,Thumb_Position,closed,29
bomb,Thumb_Contact,True,29
bomb,Sign_Type,symmetrical or alternating,29
bomb,Path_Movement,straight,29
bomb,Repeated_Movement,False,29
bomb,Major_Location,neutral,29
bomb,Minor_Location,neutral,29
bomb,Second_Minor_Location,neutral,29
bomb,Contact,True,29
bomb,Nondominant_Handshape,closed_b,29
bomb,Wrist_Twist,False,29
fed–up/full,Dominant_start_handshape,b,4
fed–up/full,Dominant_end_handshape,b,4
fed–up/full,sign_type,lexical signs,4
fed–up/full,sign_type,lexical signs,4
#bbq,Dominant_start_handshape,b,3
#bbq,Dominant_end_handshape,g,3
#bbq,sign_type,loan signs,3
cake,Dominant_start_handshape,crvd–sprd–b,31
cake,Dominant_end_handshape,crvd–sprd–b,31
cake,sign_type,lexical signs,31
cake,Location,#0+0,31
cake,sign_type,lexical signs,31
cake,Sign_Duration,800,31
cake,Handshape,curved_5,31
cake,Selected_Fingers,imrp,31
cake,Flexion,curved,31
cake,Flexion_Change,False,31
cake,Spread,True,31
cake,Spread_Change,False,31
cake,Thumb_Position,open,31
cake,Thumb_Contact,False,31
cake,Sign_Type,asymmetrical different handshape,31
cake,Path_Movement,straight,31
cake,Repeated_Movement,False,31
cake,Major_Location,hand,31
cake,Minor_Location,palm,31
cake,Second_Minor_Location,hand away,31
cake,Contact,True,31
cake,Nondominant_Handshape,b,31
cake,Wrist_Twist,False,31
farm+agent,Dominant_start_handshape,5,4
farm+agent,Dominant_end_handshape,b–l,4
farm+agent,sign_type,compound signs,4
farm+agent,sign_type,compound signs,4
four–months,Dominant_start_handshape,4,3
four–months,Dominant_end_handshape,4,3
four–months,sign_type,lexical signs,3
think+mean,Dominant_start_handshape,1,3
think+mean,Dominant_end_handshape,v,3
think+mean,sign_type,compound signs,3
mother+law,Dominant_start_handshape,5,3
mother+law,Dominant_end_handshape,l,3
mother+law,sign_type,compound signs,3
accompany,Dominant_start_handshape,a,3
accompany,Dominant_end_handshape,a,3
accompany,sign_type,lexical signs,3
black–out,Dominant_start_handshape,crvd–5,3
black–out,Dominant_end_handshape,s,3
black–out,sign_type,lexical signs,3
storm/clouds,Dominant_start_handshape,crvd–5,4
storm/clouds,Dominant_end_handshape,crvd–5,4
storm/clouds,sign_type,lexical signs,4
storm/clouds,sign_type,lexical signs,4
old,Dominant_start_handshape,s,30
old,Dominant_end_handshape,s,30
old,sign_type,lexical signs,30
old,Dominant_start_handshape,c,30
old,sign_type,lexical signs,30
old,Sign_Duration,900,30
old,Handshape,o,30
old,Selected_Fingers,imrp,30
old,Flexion,curved,30
old,Flexion_Change,True,30
old,Spread,False,30
old,Spread_Change,False,30
old,Thumb_Position,open,30
old,Thumb_Contact,True,30
old,Sign_Type,one handed,30
old,Path_Movement,straight,30
old,Repeated_Movement,False,30
old,Major_Location,head,30
old,Minor_Location,chin,30
old,Second_Minor_Location,head away,30
old,Contact,False,30
old,Wrist_Twist,False,30
rude,Dominant_start_handshape,25,26
rude,Dominant_end_handshape,25,26
rude,sign_type,lexical signs,26
rude,sign_type,lexical signs,26
rude,Sign_Duration,200,26
rude,Handshape,open_8,26
rude,Selected_Fingers,m,26
rude,Flexion,flat,26
rude,Flexion_Change,False,26
rude,Thumb_Position,open,26
rude,Thumb_Contact,False,26
rude,Sign_Type,asymmetrical different handshape,26
rude,Path_Movement,straight,26
rude,Repeated_Movement,False,26
rude,Major_Location,hand,26
rude,Minor_Location,palm,26
rude,Second_Minor_Location,finger front,26
rude,Contact,True,26
rude,Nondominant_Handshape,b,26
rude,Wrist_Twist,False,26
golf,Dominant_start_handshape,x–over–thumb,28
golf,Dominant_end_handshape,x–over–thumb,28
golf,sign_type,lexical signs,28
golf,Dominant_start_handshape,a,28
golf,Dominant_end_handshape,a,28
golf,sign_type,lexical signs,28
golf,Sign_Duration,800,28
golf,Handshape,baby_o,28
golf,Selected_Fingers,i,28
golf,Flexion,bent,28
golf,Flexion_Change,False,28
golf,Thumb_Position,open,28
golf,Thumb_Contact,True,28
golf,Sign_Type,symmetry violation,28
golf,Path_Movement,curved,28
golf,Repeated_Movement,False,28
golf,Major_Location,neutral,28
golf,Minor_Location,neutral,28
golf,Second_Minor_Location,neutral,28
golf,Contact,False,28
golf,Nondominant_Handshape,symmetry violation,28
golf,Wrist_Twist,True,28
choose,Dominant_start_handshape,open–f,3
choose,Dominant_end_handshape,f,3
choose,sign_type,lexical signs,3
diaper,Dominant_start_handshape,3,28
diaper,Dominant_end_handshape,flat–o–2,28
diaper,sign_type,lexical signs,28
diaper,Sign_Duration,700,28
diaper,Handshape,h,28
diaper,Selected_Fingers,im,28
diaper,Flexion,fully open,28
diaper,Flexion_Change,True,28
diaper,Spread,False,28
diaper,Spread_Change,False,28
diaper,Thumb_Position,open,28
diaper,Thumb_Contact,True,28
diaper,Sign_Type,symmetrical or alternating,28
diaper,Path_Movement,none,28
diaper,Repeated_Movement,True,28
diaper,Major_Location,body,28
diaper,Minor_Location,hips,28
diaper,Contact,True,28
diaper,Nondominant_Handshape,h,28
diaper,Wrist_Twist,False,28
fs–holy,Dominant_start_handshape,u,3
fs–holy,Dominant_end_handshape,y,3
fs–holy,sign_type,fingerspelled signs,3
some,Dominant_start_handshape,b–l,30
some,Dominant_end_handshape,b–l,30
some,sign_type,lexical signs,30
some,sign_type,lexical signs,30
some,Sign_Duration,400,30
some,Handshape,open_b,30
some,Selected_Fingers,imrp,30
some,Flexion,fully open,30
some,Flexion_Change,False,30
some,Spread,False,30
some,Spread_Change,False,30
some,Thumb_Position,open,30
some,Thumb_Contact,False,30
some,Sign_Type,asymmetrical same handshape,30
some,Path_Movement,straight,30
some,Repeated_Movement,False,30
some,Major_Location,hand,30
some,Minor_Location,palm,30
some,Second_Minor_Location,palm,30
some,Contact,True,30
some,Nondominant_Handshape,open_b,30
some,Wrist_Twist,False,30
piano,Dominant_start_handshape,crvd–5,30
piano,Dominant_end_handshape,crvd–5,30
piano,sign_type,lexical signs,30
piano,sign_type,lexical signs,30
piano,Sign_Duration,1400,30
piano,Handshape,5,30
piano,Selected_Fingers,imrp,30
piano,Flexion,fully open,30
piano,Flexion_Change,False,30
piano,Spread,True,30
piano,Spread_Change,False,30
piano,Thumb_Position,open,30
piano,Thumb_Contact,False,30
piano,Sign_Type,symmetrical or alternating,30
piano,Path_Movement,curved,30
piano,Repeated_Movement,True,30
piano,Major_Location,neutral,30
piano,Minor_Location,neutral,30
piano,Second_Minor_Location,neutral,30
piano,Contact,False,30
piano,Nondominant_Handshape,5,30
piano,Wrist_Twist,False,30
accident,Dominant_start_handshape,3,32
accident,Dominant_end_handshape,s,32
accident,sign_type,lexical signs,32
accident,Dominant_start_handshape,5,32
accident,Dominant_end_handshape,a,32
accident,sign_type,lexical signs,32
accident,Sign_Duration,700,32
accident,Handshape,5,32
accident,Selected_Fingers,imrp,32
accident,Flexion,fully open,32
accident,Flexion_Change,True,32
accident,Spread,True,32
accident,Spread_Change,True,32
accident,Thumb_Position,open,32
accident,Thumb_Contact,True,32
accident,Sign_Type,symmetrical or alternating,32
accident,Path_Movement,straight,32
accident,Repeated_Movement,False,32
accident,Major_Location,neutral,32
accident,Minor_Location,neutral,32
accident,Second_Minor_Location,neutral,32
accident,Contact,True,32
accident,Nondominant_Handshape,5,32
accident,Wrist_Twist,False,32
kick–off,Dominant_start_handshape,8,5
kick–off,Dominant_end_handshape,5,5
kick–off,sign_type,lexical signs,5
kick–off,Dominant_start_handshape,cocked–8,5
kick–off,Dominant_end_handshape,open–8,5
subway,Dominant_start_handshape,y,4
subway,Dominant_end_handshape,y,4
subway,sign_type,lexical signs,4
subway,sign_type,lexical signs,4
feel+grief,Dominant_start_handshape,25,3
feel+grief,Dominant_end_handshape,s,3
feel+grief,sign_type,compound signs,3
(s)old+#ff,Dominant_start_handshape,s,3
(s)old+#ff,Dominant_end_handshape,f,3
(s)old+#ff,sign_type,compound signs,3
rich,Dominant_start_handshape,s,28
rich,Dominant_end_handshape,5,28
rich,sign_type,lexical signs,28
rich,sign_type,lexical signs,28
rich,Sign_Duration,1000,28
rich,Handshape,s,28
rich,Selected_Fingers,imrp,28
rich,Flexion,fully closed,28
rich,Flexion_Change,True,28
rich,Spread_Change,True,28
rich,Thumb_Position,closed,28
rich,Thumb_Contact,True,28
rich,Sign_Type,asymmetrical different handshape,28
rich,Path_Movement,straight,28
rich,Repeated_Movement,False,28
rich,Major_Location,hand,28
rich,Minor_Location,palm,28
rich,Second_Minor_Location,hand away,28
rich,Contact,True,28
rich,Nondominant_Handshape,c,28
rich,Wrist_Twist,False,28
assault,Dominant_start_handshape,s,3
assault,Dominant_end_handshape,s,3
assault,sign_type,lexical signs,3
ask,Dominant_start_handshape,1,25
ask,Dominant_end_handshape,1,25
ask,sign_type,lexical signs,25
ask,Dominant_end_handshape,x,25
ask,sign_type,lexical signs,25
ask,Sign_Duration,300,25
ask,Handshape,1,25
ask,Selected_Fingers,i,25
ask,Flexion,fully open,25
ask,Flexion_Change,True,25
ask,Thumb_Position,closed,25
ask,Thumb_Contact,False,25
ask,Sign_Type,one handed,25
ask,Path_Movement,none,25
ask,Repeated_Movement,False,25
ask,Major_Location,neutral,25
ask,Minor_Location,neutral,25
ask,Contact,False,25
ask,Wrist_Twist,False,25
orthodox,Dominant_start_handshape,f,3
orthodox,Dominant_end_handshape,f,3
orthodox,sign_type,lexical signs,3
lantern,Dominant_start_handshape,y,3
lantern,Dominant_end_handshape,y,3
lantern,sign_type,lexical signs,3
sliding–doors,Dominant_start_handshape,b–xd,3
sliding–doors,Dominant_end_handshape,b–xd,3
sliding–doors,sign_type,lexical signs,3
fiance,Dominant_start_handshape,f,25
fiance,Dominant_end_handshape,f,25
fiance,sign_type,lexical signs,25
fiance,Sign_Duration,800,25
fiance,Handshape,f,25
fiance,Selected_Fingers,i,25
fiance,Flexion,curved,25
fiance,Flexion_Change,False,25
fiance,Thumb_Position,open,25
fiance,Thumb_Contact,True,25
fiance,Sign_Type,asymmetrical different handshape,25
fiance,Path_Movement,circular,25
fiance,Repeated_Movement,False,25
fiance,Major_Location,hand,25
fiance,Minor_Location,hand away,25
fiance,Second_Minor_Location,finger back,25
fiance,Contact,True,25
fiance,Nondominant_Handshape,5,25
fiance,Wrist_Twist,True,25
lose–weight,Dominant_start_handshape,crvd–l,5
lose–weight,Dominant_end_handshape,crvd–l,5
lose–weight,sign_type,lexical signs,5
lose–weight,Dominant_start_handshape,l–x,5
lose–weight,Dominant_end_handshape,l–x,5
tall,Dominant_start_handshape,1,3
tall,Dominant_end_handshape,1,3
tall,sign_type,lexical signs,3
long–sleeve,Dominant_start_handshape,crvd–b,5
long–sleeve,Dominant_end_handshape,b–l,5
long–sleeve,sign_type,lexical signs,5
long–sleeve,Dominant_start_handshape,c,5
long–sleeve,sign_type,lexical signs,5
maximum,Dominant_start_handshape,b–l,4
maximum,Dominant_end_handshape,b–l,4
maximum,sign_type,lexical signs,4
maximum,sign_type,lexical signs,4
take–up,Dominant_start_handshape,5,4
take–up,Dominant_end_handshape,s,4
take–up,sign_type,lexical signs,4
take–up,sign_type,lexical signs,4
warm,Dominant_start_handshape,flat–o,29
warm,Dominant_end_handshape,5,29
warm,sign_type,lexical signs,29
warm,Dominant_start_handshape,s,29
warm,Dominant_end_handshape,crvd–w,29
warm,sign_type,lexical signs,29
warm,Sign_Duration,300,29
warm,Handshape,s,29
warm,Selected_Fingers,imrp,29
warm,Flexion,fully closed,29
warm,Flexion_Change,True,29
warm,Spread_Change,True,29
warm,Thumb_Position,open,29
warm,Thumb_Contact,True,29
warm,Sign_Type,one handed,29
warm,Path_Movement,straight,29
warm,Repeated_Movement,False,29
warm,Major_Location,head,29
warm,Minor_Location,mouth,29
warm,Second_Minor_Location,head away,29
warm,Contact,False,29
warm,Wrist_Twist,False,29
fs–hell,Dominant_start_handshape,u,3
fs–hell,Dominant_end_handshape,l,3
fs–hell,sign_type,fingerspelled signs,3
by–a–hair,Dominant_start_handshape,f,3
by–a–hair,Dominant_end_handshape,f,3
by–a–hair,sign_type,lexical signs,3
ix:i,Dominant_start_handshape,1,3
ix:i,Dominant_end_handshape,1,3
ix:i,sign_type,lexical signs,3
local,Dominant_start_handshape,5,4
local,Dominant_end_handshape,5,4
local,sign_type,lexical signs,4
local,sign_type,lexical signs,4
every–two–years,Dominant_start_handshape,s,3
every–two–years,Dominant_end_handshape,v,3
every–two–years,sign_type,lexical signs,3
sweatshirt,Dominant_start_handshape,crvd–5,32
sweatshirt,Dominant_end_handshape,crvd–5,32
sweatshirt,sign_type,lexical signs,32
sweatshirt,Dominant_start_handshape,5,32
sweatshirt,Dominant_end_handshape,5,32
sweatshirt,sign_type,lexical signs,32
sweatshirt,Sign_Duration,1500,32
sweatshirt,Handshape,curved_4,32
sweatshirt,Selected_Fingers,imrp,32
sweatshirt,Flexion,curved,32
sweatshirt,Flexion_Change,False,32
sweatshirt,Spread,True,32
sweatshirt,Spread_Change,False,32
sweatshirt,Thumb_Position,closed,32
sweatshirt,Thumb_Contact,False,32
sweatshirt,Sign_Type,symmetrical or alternating,32
sweatshirt,Path_Movement,straight,32
sweatshirt,Repeated_Movement,False,32
sweatshirt,Major_Location,head,32
sweatshirt,Minor_Location,forehead,32
sweatshirt,Second_Minor_Location,head away,32
sweatshirt,Contact,True,32
sweatshirt,Nondominant_Handshape,curved_4,32
sweatshirt,Wrist_Twist,False,32
pressure,Dominant_start_handshape,5,3
pressure,Dominant_end_handshape,5,3
pressure,sign_type,lexical signs,3
limit,Dominant_start_handshape,bent–b–l,4
limit,Dominant_end_handshape,bent–b–l,4
limit,sign_type,lexical signs,4
limit,sign_type,lexical signs,4
really+nice/clean,Dominant_start_handshape,1,3
really+nice/clean,Dominant_end_handshape,b–l,3
really+nice/clean,sign_type,compound signs,3
laid–up+lie–down_2,Dominant_start_handshape,crvd–v,3
laid–up+lie–down_2,Dominant_end_handshape,v,3
laid–up+lie–down_2,sign_type,compound signs,3
tongue,Dominant_start_handshape,1,27
tongue,Dominant_end_handshape,1,27
tongue,sign_type,lexical signs,27
tongue,Sign_Duration,800,27
tongue,Handshape,flat_h,27
tongue,Selected_Fingers,im,27
tongue,Flexion,flat,27
tongue,Flexion_Change,True,27
tongue,Spread,False,27
tongue,Spread_Change,False,27
tongue,Thumb_Position,closed,27
tongue,Thumb_Contact,False,27
tongue,Sign_Type,one handed,27
tongue,Path_Movement,none,27
tongue,Repeated_Movement,True,27
tongue,Major_Location,head,27
tongue,Minor_Location,mouth,27
tongue,Contact,True,27
tongue,Wrist_Twist,False,27
snow+motorcycle,Dominant_start_handshape,5,3
snow+motorcycle,Dominant_end_handshape,s,3
snow+motorcycle,sign_type,compound signs,3
mull–over+decide,Dominant_start_handshape,flat–o,3
mull–over+decide,Dominant_end_handshape,f,3
mull–over+decide,sign_type,compound signs,3
politics,Dominant_start_handshape,k,4
politics,Dominant_end_handshape,k,4
politics,sign_type,lexical signs,4
politics,sign_type,lexical signs,4
introduce,Dominant_start_handshape,bent–b–l,30
introduce,Dominant_end_handshape,bent–b–l,30
introduce,sign_type,lexical signs,30
introduce,Dominant_start_handshape,b–l,30
introduce,Sign_Duration,900,30
introduce,Handshape,flat_b,30
introduce,Selected_Fingers,imrp,30
introduce,Flexion,flat,30
introduce,Flexion_Change,False,30
introduce,Spread,False,30
introduce,Spread_Change,False,30
introduce,Thumb_Position,open,30
introduce,Thumb_Contact,False,30
introduce,Sign_Type,symmetrical or alternating,30
introduce,Path_Movement,curved,30
introduce,Repeated_Movement,False,30
introduce,Major_Location,neutral,30
introduce,Minor_Location,neutral,30
introduce,Second_Minor_Location,neutral,30
introduce,Contact,False,30
introduce,Nondominant_Handshape,flat_b,30
introduce,Wrist_Twist,True,30
memorize,Dominant_start_handshape,5,28
memorize,Dominant_end_handshape,s,28
memorize,sign_type,lexical signs,28
memorize,Sign_Duration,600,28
memorize,Handshape,5,28
memorize,Selected_Fingers,imrp,28
memorize,Flexion,fully open,28
memorize,Flexion_Change,True,28
memorize,Spread,True,28
memorize,Spread_Change,True,28
memorize,Thumb_Position,open,28
memorize,Thumb_Contact,True,28
memorize,Sign_Type,one handed,28
memorize,Path_Movement,straight,28
memorize,Repeated_Movement,False,28
memorize,Major_Location,head,28
memorize,Minor_Location,forehead,28
memorize,Second_Minor_Location,head away,28
memorize,Contact,True,28
memorize,Wrist_Twist,False,28
earth+sphere,Dominant_start_handshape,open–8,3
earth+sphere,Dominant_end_handshape,crvd–5,3
earth+sphere,sign_type,compound signs,3
conclusion,Dominant_start_handshape,c,3
conclusion,Dominant_end_handshape,c,3
conclusion,sign_type,lexical signs,3
set–up,Dominant_start_handshape,10,4
set–up,Dominant_end_handshape,10,4
set–up,sign_type,lexical signs,4
set–up,sign_type,lexical signs,4
stimulate,Dominant_start_handshape,s,25
stimulate,Dominant_end_handshape,1,25
stimulate,sign_type,lexical signs,25
stimulate,Sign_Duration,900,25
stimulate,Handshape,s,25
stimulate,Selected_Fingers,i,25
stimulate,Flexion,fully closed,25
stimulate,Flexion_Change,True,25
stimulate,Thumb_Position,open,25
stimulate,Thumb_Contact,True,25
stimulate,Sign_Type,asymmetrical different handshape,25
stimulate,Path_Movement,straight,25
stimulate,Repeated_Movement,True,25
stimulate,Major_Location,hand,25
stimulate,Minor_Location,hand away,25
stimulate,Second_Minor_Location,hand away,25
stimulate,Contact,False,25
stimulate,Nondominant_Handshape,1,25
stimulate,Wrist_Twist,False,25
safe_2+agent,Dominant_start_handshape,s,3
safe_2+agent,Dominant_end_handshape,b–l,3
safe_2+agent,sign_type,compound signs,3
foundation,Dominant_start_handshape,s,3
foundation,Dominant_end_handshape,s,3
foundation,sign_type,lexical signs,3
off,Dominant_start_handshape,b–l,24
off,Dominant_end_handshape,b–l,24
off,sign_type,lexical signs,24
off,Sign_Duration,500,24
off,Handshape,o,24
off,Selected_Fingers,imrp,24
off,Flexion,curved,24
off,Spread,False,24
off,Thumb_Position,open,24
off,Thumb_Contact,True,24
off,Sign_Type,one handed,24
off,Path_Movement,back and forth,24
off,Repeated_Movement,False,24
off,Major_Location,neutral,24
off,Minor_Location,neutral,24
off,Second_Minor_Location,neutral,24
off,Contact,False,24
off,Wrist_Twist,False,24
idea,Dominant_start_handshape,i,25
idea,Dominant_end_handshape,i,25
idea,sign_type,lexical signs,25
idea,sign_type,lexical signs,25
idea,Sign_Duration,700,25
idea,Handshape,i,25
idea,Selected_Fingers,p,25
idea,Flexion,fully open,25
idea,Flexion_Change,False,25
idea,Thumb_Position,closed,25
idea,Thumb_Contact,False,25
idea,Sign_Type,one handed,25
idea,Path_Movement,straight,25
idea,Repeated_Movement,False,25
idea,Major_Location,head,25
idea,Minor_Location,forehead,25
idea,Second_Minor_Location,head away,25
idea,Contact,True,25
idea,Wrist_Twist,False,25
toast,Dominant_start_handshape,crvd–v,30
toast,Dominant_end_handshape,crvd–v,30
toast,sign_type,lexical signs,30
toast,sign_type,lexical signs,30
toast,Sign_Duration,700,30
toast,Handshape,curved_v,30
toast,Selected_Fingers,im,30
toast,Flexion,curved,30
toast,Flexion_Change,False,30
toast,Spread,True,30
toast,Spread_Change,False,30
toast,Thumb_Position,closed,30
toast,Thumb_Contact,False,30
toast,Sign_Type,asymmetrical different handshape,30
toast,Path_Movement,curved,30
toast,Repeated_Movement,False,30
toast,Major_Location,hand,30
toast,Minor_Location,palm,30
toast,Second_Minor_Location,palm back,30
toast,Contact,True,30
toast,Nondominant_Handshape,b,30
toast,Wrist_Twist,True,30
shut–up,Dominant_start_handshape,crvd–sprd–b,3
shut–up,Dominant_end_handshape,flat–o,3
shut–up,sign_type,lexical signs,3
seven–months,Dominant_start_handshape,7,3
seven–months,Dominant_end_handshape,7,3
seven–months,sign_type,lexical signs,3
six,Dominant_start_handshape,6,23
six,Dominant_end_handshape,6,23
six,sign_type,number signs,23
six,Sign_Duration,800,23
six,Handshape,w,23
six,Selected_Fingers,p,23
six,Flexion,curved,23
six,Flexion_Change,False,23
six,Thumb_Position,open,23
six,Thumb_Contact,True,23
six,Sign_Type,one handed,23
six,Path_Movement,straight,23
six,Repeated_Movement,False,23
six,Major_Location,neutral,23
six,Minor_Location,neutral,23
six,Contact,False,23
six,Wrist_Twist,False,23
late,Dominant_start_handshape,b–l,29
late,Dominant_end_handshape,bent–b–l,29
late,sign_type,lexical signs,29
late,sign_type,lexical signs,29
late,Sign_Duration,300,29
late,Handshape,open_b,29
late,Selected_Fingers,imrp,29
late,Flexion,fully open,29
late,Flexion_Change,True,29
late,Spread,False,29
late,Spread_Change,False,29
late,Thumb_Position,open,29
late,Thumb_Contact,False,29
late,Sign_Type,one handed,29
late,Path_Movement,none,29
late,Repeated_Movement,True,29
late,Major_Location,neutral,29
late,Minor_Location,neutral,29
late,Second_Minor_Location,neutral,29
late,Contact,False,29
late,Wrist_Twist,False,29
cold,Dominant_start_handshape,s,27
cold,Dominant_end_handshape,s,27
cold,sign_type,lexical signs,27
cold,sign_type,lexical signs,27
cold,Sign_Duration,500,27
cold,Handshape,s,27
cold,Selected_Fingers,imrp,27
cold,Flexion,fully closed,27
cold,Flexion_Change,False,27
cold,Spread_Change,False,27
cold,Thumb_Position,open,27
cold,Thumb_Contact,True,27
cold,Sign_Type,symmetrical or alternating,27
cold,Path_Movement,straight,27
cold,Repeated_Movement,True,27
cold,Major_Location,body,27
cold,Minor_Location,body away,27
cold,Contact,False,27
cold,Nondominant_Handshape,s,27
cold,Wrist_Twist,False,27
center,Dominant_start_handshape,b–l,30
center,Dominant_end_handshape,bent–b–l,30
center,sign_type,lexical signs,30
center,sign_type,lexical signs,30
center,Sign_Duration,500,30
center,Handshape,open_b,30
center,Selected_Fingers,imrp,30
center,Flexion,fully open,30
center,Flexion_Change,True,30
center,Spread,False,30
center,Spread_Change,False,30
center,Thumb_Position,open,30
center,Thumb_Contact,False,30
center,Sign_Type,asymmetrical same handshape,30
center,Path_Movement,circular,30
center,Repeated_Movement,False,30
center,Major_Location,hand,30
center,Minor_Location,hand away,30
center,Second_Minor_Location,palm,30
center,Contact,True,30
center,Nondominant_Handshape,open_b,30
center,Wrist_Twist,True,30
boy_2+correct,Dominant_start_handshape,a,4
boy_2+correct,Dominant_end_handshape,1,4
boy_2+correct,sign_type,compound signs,4
boy_2+correct,Dominant_end_handshape,l,4
not–my–problem,Dominant_start_handshape,cocked–8,4
not–my–problem,Dominant_end_handshape,crvd–sprd–b,4
not–my–problem,sign_type,lexical signs,4
not–my–problem,sign_type,lexical signs,4
necktie,Dominant_start_handshape,bent–u,4
necktie,Dominant_end_handshape,bent–u,4
necktie,sign_type,lexical signs,4
necktie,sign_type,lexical signs,4
collar,Dominant_start_handshape,crvd–l,4
collar,Dominant_end_handshape,crvd–l,4
collar,sign_type,lexical signs,4
collar,sign_type,lexical signs,4
#tv,Dominant_start_handshape,t,4
#tv,Dominant_end_handshape,v,4
#tv,sign_type,loan signs,4
#tv,sign_type,loan signs,4
art/design+agent,Dominant_start_handshape,i,4
art/design+agent,Dominant_end_handshape,b–l,4
art/design+agent,sign_type,compound signs,4
art/design+agent,sign_type,compound signs,4
touch–heart,Dominant_start_handshape,25,4
touch–heart,Dominant_end_handshape,25,4
touch–heart,sign_type,lexical signs,4
touch–heart,sign_type,lexical signs,4
group,Dominant_start_handshape,g,25
group,Dominant_end_handshape,g,25
group,sign_type,lexical signs,25
group,Sign_Duration,800,25
group,Handshape,g,25
group,Selected_Fingers,i,25
group,Flexion,flat,25
group,Flexion_Change,False,25
group,Thumb_Position,open,25
group,Thumb_Contact,False,25
group,Sign_Type,symmetrical or alternating,25
group,Path_Movement,curved,25
group,Repeated_Movement,False,25
group,Major_Location,neutral,25
group,Minor_Location,neutral,25
group,Second_Minor_Location,neutral,25
group,Contact,True,25
group,Nondominant_Handshape,g,25
group,Wrist_Twist,True,25
university,Dominant_start_handshape,u,30
university,Dominant_end_handshape,u,30
university,sign_type,lexical signs,30
university,sign_type,lexical signs,30
university,Sign_Duration,900,30
university,Handshape,h,30
university,Selected_Fingers,im,30
university,Flexion,fully open,30
university,Flexion_Change,False,30
university,Spread,False,30
university,Spread_Change,False,30
university,Thumb_Position,closed,30
university,Thumb_Contact,False,30
university,Sign_Type,asymmetrical different handshape,30
university,Path_Movement,curved,30
university,Repeated_Movement,False,30
university,Major_Location,hand,30
university,Minor_Location,palm,30
university,Second_Minor_Location,hand away,30
university,Contact,True,30
university,Nondominant_Handshape,b,30
university,Wrist_Twist,False,30
fine,Dominant_start_handshape,5,4
fine,Dominant_end_handshape,5,4
fine,sign_type,lexical signs,4
fine,sign_type,lexical signs,4
fingerspell,Dominant_start_handshape,crvd–5,29
fingerspell,Dominant_end_handshape,crvd–5,29
fingerspell,sign_type,lexical signs,29
fingerspell,sign_type,lexical signs,29
fingerspell,Sign_Duration,400,29
fingerspell,Handshape,flatspread_5,29
fingerspell,Selected_Fingers,imrp,29
fingerspell,Flexion,flat,29
fingerspell,Flexion_Change,False,29
fingerspell,Spread,True,29
fingerspell,Spread_Change,False,29
fingerspell,Thumb_Position,open,29
fingerspell,Thumb_Contact,False,29
fingerspell,Sign_Type,one handed,29
fingerspell,Path_Movement,straight,29
fingerspell,Repeated_Movement,False,29
fingerspell,Major_Location,neutral,29
fingerspell,Minor_Location,neutral,29
fingerspell,Second_Minor_Location,neutral,29
fingerspell,Contact,False,29
fingerspell,Wrist_Twist,False,29
champ,Dominant_start_handshape,crvd–3,28
champ,Dominant_end_handshape,crvd–3,28
champ,sign_type,lexical signs,28
champ,Sign_Duration,900,28
champ,Handshape,curved_5,28
champ,Selected_Fingers,imrp,28
champ,Flexion,curved,28
champ,Flexion_Change,False,28
champ,Spread,True,28
champ,Spread_Change,False,28
champ,Thumb_Position,open,28
champ,Thumb_Contact,False,28
champ,Sign_Type,asymmetrical different handshape,28
champ,Path_Movement,straight,28
champ,Repeated_Movement,False,28
champ,Major_Location,hand,28
champ,Minor_Location,finger tip,28
champ,Contact,True,28
champ,Nondominant_Handshape,1,28
champ,Wrist_Twist,False,28
complicated,Dominant_start_handshape,1,3
complicated,Dominant_end_handshape,x,3
complicated,sign_type,lexical signs,3
hall,Dominant_start_handshape,b–l,32
hall,Dominant_end_handshape,b–l,32
hall,sign_type,lexical signs,32
hall,Dominant_start_handshape,flat–b,32
