subject,relation,object,subject_count
(2h)think+shock,Sign_Type,compound signs,5
(2h)think+shock,Dominant_end_handshape,crvd–5,5
(2h)think+shock,Dominant_end_handshape,5,5
hear+close–window,Dominant_start_handshape,1,3
hear+close–window,Dominant_end_handshape,bent–b,3
hear+close–window,Sign_Type,compound signs,3
period–on–page,Dominant_start_handshape,1,3
period–on–page,Dominant_end_handshape,1,3
period–on–page,Sign_Type,lexical signs,3
association,Dominant_start_handshape,10,5
association,Dominant_end_handshape,10,5
association,Sign_Type,lexical signs,5
association,Dominant_start_handshape,a,5
association,Dominant_end_handshape,a,5
cook/kitchen,Dominant_start_handshape,b–l,3
cook/kitchen,Dominant_end_handshape,b–l,3
cook/kitchen,Sign_Type,lexical signs,3
drunk,Dominant_start_handshape,10,17
drunk,Dominant_end_handshape,10,17
drunk,Sign_Type,lexical signs,17
drunk,Dominant_start_handshape,a,17
drunk,Dominant_end_handshape,a,17
drunk,Sign_Duration,400,17
drunk,Handshape,a,17
drunk,Selected_Fingers,t,17
drunk,Thumb_Position,open,17
drunk,Sign_Type,one handed,17
drunk,Path_Movement,curved,17
drunk,Repeated_Movement,False,17
drunk,Major_Location,head,17
drunk,Minor_Location,head away,17
drunk,Second_Minor_Location,head away,17
drunk,Contact,False,17
drunk,Wrist_Twist,False,17
cashier+agent,Dominant_start_handshape,crvd–5,4
cashier+agent,Dominant_end_handshape,b–l,4
cashier+agent,Sign_Type,compound signs,4
cashier+agent,Dominant_start_handshape,5,4
pink,Dominant_start_handshape,k,19
pink,Dominant_end_handshape,k,19
pink,Sign_Type,lexical signs,19
pink,Sign_Duration,400,19
pink,Handshape,p,19
pink,Selected_Fingers,im,19
pink,Flexion,stacked,19
pink,Flexion_Change,False,19
pink,Spread_Change,False,19
pink,Thumb_Position,open,19
pink,Thumb_Contact,True,19
pink,Sign_Type,one handed,19
pink,Path_Movement,straight,19
pink,Repeated_Movement,True,19
pink,Major_Location,head,19
pink,Minor_Location,chin,19
pink,Second_Minor_Location,head away,19
pink,Contact,True,19
pink,Wrist_Twist,False,19
wild–about,Dominant_start_handshape,crvd–5,4
wild–about,Dominant_end_handshape,crvd–sprd–b,4
wild–about,Sign_Type,lexical signs,4
wild–about,Dominant_end_handshape,crvd–5,4
personality,Dominant_start_handshape,k,3
personality,Dominant_end_handshape,k,3
personality,Sign_Type,lexical signs,3
steal,Dominant_start_handshape,v,20
steal,Dominant_end_handshape,crvd–v,20
steal,Sign_Type,lexical signs,20
steal,Sign_Duration,700,20
steal,Handshape,v,20
steal,Selected_Fingers,im,20
steal,Flexion,fully open,20
steal,Flexion_Change,True,20
steal,Spread,True,20
steal,Spread_Change,False,20
steal,Thumb_Position,closed,20
steal,Thumb_Contact,False,20
steal,Sign_Type,one handed,20
steal,Path_Movement,straight,20
steal,Repeated_Movement,False,20
steal,Major_Location,arm,20
steal,Minor_Location,forearm ulnar,20
steal,Second_Minor_Location,arm away,20
steal,Contact,True,20
steal,Wrist_Twist,False,20
poss–1p,Dominant_start_handshape,b–l,3
poss–1p,Dominant_end_handshape,b–l,3
poss–1p,Sign_Type,lexical signs,3
dive–off–board,Dominant_start_handshape,u,3
dive–off–board,Dominant_end_handshape,u,3
dive–off–board,Sign_Type,lexical signs,3
elementary,Dominant_start_handshape,flat–b,5
elementary,Dominant_end_handshape,flat–b,5
elementary,Sign_Type,lexical signs,5
elementary,Dominant_start_handshape,e,5
elementary,Dominant_end_handshape,e,5
material,Dominant_start_handshape,bent–m,3
material,Dominant_end_handshape,bent–m,3
material,Sign_Type,lexical signs,3
eyebrow–frown,Dominant_start_handshape,1,3
eyebrow–frown,Dominant_end_handshape,x,3
eyebrow–frown,Sign_Type,lexical signs,3
gradual–decline–a–lot,Dominant_start_handshape,b–l,3
gradual–decline–a–lot,Dominant_end_handshape,b–l,3
gradual–decline–a–lot,Sign_Type,lexical signs,3
intercourse,Dominant_start_handshape,v,3
intercourse,Dominant_end_handshape,v,3
intercourse,Sign_Type,lexical signs,3
stretch,Dominant_start_handshape,s,3
stretch,Dominant_end_handshape,s,3
stretch,Sign_Type,lexical signs,3
#all,Dominant_start_handshape,a,3
#all,Dominant_end_handshape,l,3
#all,Sign_Type,loan signs,3
reject,Dominant_start_handshape,b–l,3
reject,Dominant_end_handshape,b–l,3
reject,Sign_Type,lexical signs,3
discriminate,Dominant_start_handshape,d,3
discriminate,Dominant_end_handshape,d,3
discriminate,Sign_Type,lexical signs,3
vain,Dominant_start_handshape,v,21
vain,Dominant_end_handshape,v,21
vain,Sign_Type,lexical signs,21
vain,Sign_Duration,600,21
vain,Handshape,v,21
vain,Selected_Fingers,im,21
vain,Flexion,fully open,21
vain,Flexion_Change,True,21
vain,Spread,True,21
vain,Spread_Change,False,21
vain,Thumb_Position,closed,21
vain,Thumb_Contact,False,21
vain,Sign_Type,symmetrical or alternating,21
vain,Path_Movement,curved,21
vain,Repeated_Movement,False,21
vain,Major_Location,body,21
vain,Minor_Location,body away,21
vain,Second_Minor_Location,body away,21
vain,Contact,False,21
vain,Nondominant_Handshape,v,21
vain,Wrist_Twist,False,21
holy,Dominant_start_handshape,u,20
holy,Dominant_end_handshape,u,20
holy,Sign_Type,lexical signs,20
holy,Sign_Duration,1000,20
holy,Handshape,h,20
holy,Selected_Fingers,im,20
holy,Flexion,fully open,20
holy,Flexion_Change,False,20
holy,Spread,False,20
holy,Spread_Change,True,20
holy,Thumb_Position,closed,20
holy,Thumb_Contact,False,20
holy,Sign_Type,asymmetrical different handshape,20
holy,Path_Movement,straight,20
holy,Repeated_Movement,True,20
holy,Major_Location,hand,20
holy,Minor_Location,palm,20
holy,Contact,True,20
holy,Nondominant_Handshape,b,20
holy,Wrist_Twist,False,20
stand–up,Dominant_start_handshape,v,3
stand–up,Dominant_end_handshape,v,3
stand–up,Sign_Type,lexical signs,3
box/room,Dominant_start_handshape,b–l,3
box/room,Dominant_end_handshape,b–l,3
box/room,Sign_Type,lexical signs,3
straight,Dominant_start_handshape,b–xd,22
straight,Dominant_end_handshape,b–xd,22
straight,Sign_Type,lexical signs,22
straight,Dominant_start_handshape,b,22
straight,Dominant_end_handshape,b,22
straight,Sign_Duration,500,22
straight,Handshape,closed_b,22
straight,Selected_Fingers,imrp,22
straight,Flexion,fully open,22
straight,Flexion_Change,False,22
straight,Spread,False,22
straight,Spread_Change,False,22
straight,Thumb_Position,closed,22
straight,Thumb_Contact,False,22
straight,Sign_Type,one handed,22
straight,Path_Movement,straight,22
straight,Repeated_Movement,False,22
straight,Major_Location,head,22
straight,Minor_Location,forehead,22
straight,Second_Minor_Location,head away,22
straight,Contact,True,22
straight,Wrist_Twist,False,22
between/share,Dominant_start_handshape,b–l,3
between/share,Dominant_end_handshape,b–l,3
between/share,Sign_Type,lexical signs,3
teeth,Dominant_start_handshape,1,20
teeth,Dominant_end_handshape,1,20
teeth,Sign_Type,lexical signs,20
teeth,Dominant_start_handshape,x,20
teeth,Dominant_end_handshape,x,20
teeth,Sign_Duration,700,20
teeth,Handshape,bent_1,20
teeth,Selected_Fingers,i,20
teeth,Flexion,bent,20
teeth,Flexion_Change,False,20
teeth,Thumb_Position,closed,20
teeth,Thumb_Contact,False,20
teeth,Sign_Type,one handed,20
teeth,Path_Movement,curved,20
teeth,Repeated_Movement,True,20
teeth,Major_Location,head,20
teeth,Minor_Location,head away,20
teeth,Second_Minor_Location,head away,20
teeth,Contact,False,20
teeth,Wrist_Twist,False,20
(u)bowtie,Dominant_start_handshape,cocked–u,3
(u)bowtie,Dominant_end_handshape,u,3
(u)bowtie,Sign_Type,lexical signs,3
motivate,Dominant_start_handshape,b–l,3
motivate,Dominant_end_handshape,b–l,3
motivate,Sign_Type,lexical signs,3
throw–away,Dominant_start_handshape,cocked–s,3
throw–away,Dominant_end_handshape,1,3
throw–away,Sign_Type,lexical signs,3
think+decide,Dominant_start_handshape,1,3
think+decide,Dominant_end_handshape,f,3
think+decide,Sign_Type,compound signs,3
bawl–out,Dominant_start_handshape,s,3
bawl–out,Dominant_end_handshape,5,3
bawl–out,Sign_Type,lexical signs,3
skyscraper,Dominant_start_handshape,1,3
skyscraper,Dominant_end_handshape,1,3
skyscraper,Sign_Type,lexical signs,3
course,Dominant_start_handshape,c,3
course,Dominant_end_handshape,c,3
course,Sign_Type,lexical signs,3
promiscuous,Dominant_start_handshape,4,3
promiscuous,Dominant_end_handshape,4,3
promiscuous,Sign_Type,lexical signs,3
court+box/room,Dominant_start_handshape,f,3
court+box/room,Dominant_end_handshape,b–l,3
court+box/room,Sign_Type,compound signs,3
six–dollars,Dominant_start_handshape,6,4
six–dollars,Dominant_end_handshape,6,4
six–dollars,Sign_Type,number signs,4
six–dollars,Sign_Type,lexical signs,4
#rr,Dominant_start_handshape,r,3
#rr,Dominant_end_handshape,r,3
#rr,Sign_Type,loan signs,3
(1h)haircut+agent,Dominant_start_handshape,v,3
(1h)haircut+agent,Dominant_end_handshape,b–l,3
(1h)haircut+agent,Sign_Type,compound signs,3
welcome,Dominant_start_handshape,bent–b,5
welcome,Dominant_end_handshape,bent–b,5
welcome,Sign_Type,lexical signs,5
welcome,Dominant_start_handshape,crvd–b,5
welcome,Dominant_end_handshape,crvd–b,5
later,Dominant_start_handshape,l,18
later,Dominant_end_handshape,alt–g_bent–l,18
later,Sign_Type,lexical signs,18
later,Sign_Duration,700,18
later,Handshape,l,18
later,Selected_Fingers,i,18
later,Flexion,fully open,18
later,Flexion_Change,False,18
later,Thumb_Position,open,18
later,Thumb_Contact,False,18
later,Sign_Type,one handed,18
later,Path_Movement,straight,18
later,Repeated_Movement,False,18
later,Major_Location,neutral,18
later,Minor_Location,neutral,18
later,Second_Minor_Location,neutral,18
later,Contact,False,18
later,Wrist_Twist,False,18
million/billion_2+agent,Dominant_start_handshape,bent–b–l,3
million/billion_2+agent,Dominant_end_handshape,b–l,3
million/billion_2+agent,Sign_Type,compound signs,3
suggest,Dominant_start_handshape,b–l,5
suggest,Dominant_end_handshape,b–l,5
suggest,Sign_Type,lexical signs,5
suggest,Dominant_start_handshape,crvd–flat–b,5
suggest,Dominant_end_handshape,crvd–flat–b,5
eat–with–fork,Dominant_start_handshape,v,5
eat–with–fork,Dominant_end_handshape,v,5
eat–with–fork,Sign_Type,lexical signs,5
eat–with–fork,Dominant_start_handshape,u,5
eat–with–fork,Dominant_end_handshape,u,5
gamble,Dominant_start_handshape,s,19
gamble,Dominant_end_handshape,5,19
gamble,Sign_Type,lexical signs,19
gamble,Sign_Duration,900,19
gamble,Handshape,s,19
gamble,Selected_Fingers,imrp,19
gamble,Flexion,fully closed,19
gamble,Flexion_Change,False,19
gamble,Spread_Change,False,19
gamble,Thumb_Position,closed,19
gamble,Thumb_Contact,True,19
gamble,Sign_Type,one handed,19
gamble,Path_Movement,straight,19
gamble,Repeated_Movement,True,19
gamble,Major_Location,neutral,19
gamble,Minor_Location,neutral,19
gamble,Second_Minor_Location,neutral,19
gamble,Contact,False,19
gamble,Wrist_Twist,False,19
microphone,Dominant_start_handshape,s,18
microphone,Dominant_end_handshape,s,18
microphone,Sign_Type,lexical signs,18
microphone,Sign_Duration,1100,18
microphone,Handshape,s,18
microphone,Selected_Fingers,imrp,18
microphone,Flexion,fully closed,18
microphone,Flexion_Change,False,18
microphone,Spread_Change,False,18
microphone,Thumb_Position,closed,18
microphone,Thumb_Contact,True,18
microphone,Sign_Type,one handed,18
microphone,Path_Movement,none,18
microphone,Repeated_Movement,False,18
microphone,Major_Location,head,18
microphone,Minor_Location,head away,18
microphone,Contact,False,18
microphone,Wrist_Twist,False,18
scrape,Dominant_start_handshape,#5–c,5
scrape,Dominant_end_handshape,#5–c,5
scrape,Sign_Type,lexical signs,5
scrape,Dominant_start_handshape,crvd–b,5
scrape,Dominant_end_handshape,crvd–b,5
shoe–heel,Dominant_start_handshape,sml–c–3,5
shoe–heel,Dominant_end_handshape,sml–c–3,5
shoe–heel,Sign_Type,lexical signs,5
shoe–heel,Dominant_start_handshape,crvd–l,5
shoe–heel,Dominant_end_handshape,crvd–l,5
seventy–eight,Dominant_start_handshape,7,3
seventy–eight,Dominant_end_handshape,8,3
seventy–eight,Sign_Type,number signs,3
shoot–arrow,Dominant_start_handshape,a,5
shoot–arrow,Dominant_end_handshape,5,5
shoot–arrow,Sign_Type,lexical signs,5
shoot–arrow,Dominant_start_handshape,cocked–8,5
shoot–arrow,Dominant_end_handshape,4,5
science,Dominant_start_handshape,10,16
science,Dominant_end_handshape,10,16
science,Sign_Type,lexical signs,16
science,Sign_Duration,900,16
science,Handshape,a,16
science,Selected_Fingers,t,16
science,Thumb_Position,open,16
science,Sign_Type,symmetrical or alternating,16
science,Path_Movement,circular,16
science,Repeated_Movement,True,16
science,Major_Location,neutral,16
science,Minor_Location,neutral,16
science,Second_Minor_Location,neutral,16
science,Contact,False,16
science,Nondominant_Handshape,a,16
science,Wrist_Twist,False,16
serious,Dominant_start_handshape,1,17
serious,Dominant_end_handshape,1,17
serious,Sign_Type,lexical signs,17
serious,Sign_Duration,400,17
serious,Handshape,1,17
serious,Selected_Fingers,i,17
serious,Flexion,fully open,17
serious,Flexion_Change,False,17
serious,Thumb_Position,closed,17
serious,Thumb_Contact,False,17
serious,Sign_Type,one handed,17
serious,Path_Movement,none,17
serious,Repeated_Movement,False,17
serious,Major_Location,head,17
serious,Minor_Location,chin,17
serious,Contact,True,17
serious,Wrist_Twist,True,17
eat+morning,Dominant_start_handshape,flat–o,3
eat+morning,Dominant_end_handshape,b–l,3
eat+morning,Sign_Type,compound signs,3
advertise,Dominant_start_handshape,s,21
advertise,Dominant_end_handshape,crvd–5,21
advertise,Sign_Type,lexical signs,21
advertise,Dominant_end_handshape,s,21
advertise,Sign_Duration,900,21
advertise,Handshape,s,21
advertise,Selected_Fingers,imrp,21
advertise,Flexion,fully closed,21
advertise,Flexion_Change,True,21
advertise,Spread_Change,True,21
advertise,Thumb_Position,closed,21
advertise,Thumb_Contact,True,21
advertise,Sign_Type,asymmetrical same handshape,21
advertise,Path_Movement,straight,21
advertise,Repeated_Movement,True,21
advertise,Major_Location,hand,21
advertise,Minor_Location,finger ulnar,21
advertise,Second_Minor_Location,hand away,21
advertise,Contact,True,21
advertise,Nondominant_Handshape,s,21
advertise,Wrist_Twist,False,21
pizza,Dominant_start_handshape,bent–b–l,3
pizza,Dominant_end_handshape,bent–b–l,3
pizza,Sign_Type,lexical signs,3
watch–tv,Dominant_start_handshape,l–x,5
watch–tv,Dominant_end_handshape,l–x,5
watch–tv,Sign_Type,lexical signs,5
watch–tv,Dominant_start_handshape,crvd–l,5
watch–tv,Dominant_end_handshape,crvd–l,5
priest,Dominant_start_handshape,g,18
priest,Dominant_end_handshape,g,18
priest,Sign_Type,lexical signs,18
priest,Sign_Duration,700,18
priest,Handshape,g,18
priest,Selected_Fingers,i,18
priest,Flexion,flat,18
priest,Flexion_Change,False,18
priest,Thumb_Position,open,18
priest,Thumb_Contact,False,18
priest,Sign_Type,one handed,18
priest,Path_Movement,straight,18
priest,Repeated_Movement,True,18
priest,Major_Location,body,18
priest,Minor_Location,neck,18
priest,Second_Minor_Location,body away,18
priest,Contact,False,18
priest,Wrist_Twist,False,18
challenge,Dominant_start_handshape,10,16
challenge,Dominant_end_handshape,10,16
challenge,Sign_Type,lexical signs,16
challenge,Sign_Duration,400,16
challenge,Handshape,a,16
challenge,Selected_Fingers,t,16
challenge,Thumb_Position,open,16
challenge,Sign_Type,symmetrical or alternating,16
challenge,Path_Movement,straight,16
challenge,Repeated_Movement,False,16
challenge,Major_Location,neutral,16
challenge,Minor_Location,neutral,16
challenge,Second_Minor_Location,neutral,16
challenge,Contact,True,16
challenge,Nondominant_Handshape,a,16
challenge,Wrist_Twist,False,16
string,Dominant_start_handshape,i,19
string,Dominant_end_handshape,i,19
string,Sign_Type,lexical signs,19
string,Sign_Duration,900,19
string,Handshape,i,19
string,Selected_Fingers,p,19
string,Flexion,fully open,19
string,Flexion_Change,False,19
string,Thumb_Position,closed,19
string,Thumb_Contact,False,19
string,Sign_Type,symmetrical or alternating,19
string,Path_Movement,straight,19
string,Repeated_Movement,False,19
string,Major_Location,neutral,19
string,Minor_Location,neutral,19
string,Second_Minor_Location,neutral,19
string,Contact,True,19
string,Nondominant_Handshape,i,19
string,Wrist_Twist,False,19
rattle,Dominant_start_handshape,x–over–thumb,3
rattle,Dominant_end_handshape,x–over–thumb,3
rattle,Sign_Type,lexical signs,3
study,Dominant_start_handshape,5,21
study,Dominant_end_handshape,5,21
study,Sign_Type,lexical signs,21
study,Sign_Duration,500,21
study,Handshape,flatspread_5,21
study,Selected_Fingers,imrp,21
study,Flexion,flat,21
study,Flexion_Change,True,21
study,Spread,True,21
study,Spread_Change,False,21
study,Thumb_Position,open,21
study,Thumb_Contact,False,21
study,Sign_Type,asymmetrical different handshape,21
study,Path_Movement,none,21
study,Repeated_Movement,True,21
study,Major_Location,hand,21
study,Minor_Location,hand away,21
study,Second_Minor_Location,hand away,21
study,Contact,False,21
study,Nondominant_Handshape,b,21
study,Wrist_Twist,False,21
common–sense,Dominant_start_handshape,c,3
common–sense,Dominant_end_handshape,s,3
common–sense,Sign_Type,lexical signs,3
cracker/passover,Dominant_start_handshape,a,5
cracker/passover,Dominant_end_handshape,a,5
cracker/passover,Sign_Type,lexical signs,5
cracker/passover,Dominant_start_handshape,10,5
cracker/passover,Dominant_end_handshape,10,5
anyway/not–matter,Dominant_start_handshape,b–l,3
anyway/not–matter,Dominant_end_handshape,b–l,3
anyway/not–matter,Sign_Type,lexical signs,3
pass–out,Dominant_start_handshape,crvd–sprd–b,3
pass–out,Dominant_end_handshape,flat–o,3
pass–out,Sign_Type,lexical signs,3
six–weeks,Dominant_start_handshape,6,3
six–weeks,Dominant_end_handshape,6,3
six–weeks,Sign_Type,lexical signs,3
greedy,Dominant_start_handshape,v,3
greedy,Dominant_end_handshape,crvd–v,3
greedy,Sign_Type,lexical signs,3
nun,Dominant_start_handshape,bent–u,3
nun,Dominant_end_handshape,u,3
nun,Sign_Type,lexical signs,3
want,Dominant_start_handshape,5,22
want,Dominant_end_handshape,#5–c,22
want,Sign_Type,lexical signs,22
want,Dominant_start_handshape,crvd–5,22
want,Sign_Duration,900,22
want,Handshape,5,22
want,Selected_Fingers,imrp,22
want,Flexion,fully open,22
want,Flexion_Change,True,22
want,Spread,True,22
want,Spread_Change,False,22
want,Thumb_Position,open,22
want,Thumb_Contact,False,22
want,Sign_Type,symmetrical or alternating,22
want,Path_Movement,straight,22
want,Repeated_Movement,False,22
want,Major_Location,neutral,22
want,Minor_Location,neutral,22
want,Second_Minor_Location,neutral,22
want,Contact,False,22
want,Nondominant_Handshape,5,22
want,Wrist_Twist,False,22
engagement,Dominant_start_handshape,e,21
engagement,Dominant_end_handshape,e,21
engagement,Sign_Type,lexical signs,21
engagement,Sign_Duration,500,21
engagement,Handshape,bent_v,21
engagement,Selected_Fingers,im,21
engagement,Flexion,bent,21
engagement,Flexion_Change,False,21
engagement,Spread,True,21
engagement,Spread_Change,False,21
engagement,Thumb_Position,closed,21
engagement,Thumb_Contact,False,21
engagement,Sign_Type,asymmetrical different handshape,21
engagement,Path_Movement,circular,21
engagement,Repeated_Movement,False,21
engagement,Major_Location,hand,21
engagement,Minor_Location,hand away,21
engagement,Second_Minor_Location,finger back,21
engagement,Contact,True,21
engagement,Nondominant_Handshape,b,21
engagement,Wrist_Twist,True,21
label,Dominant_start_handshape,u,23
label,Dominant_end_handshape,u,23
label,Sign_Type,lexical signs,23
label,Dominant_start_handshape,u–l,23
label,Dominant_end_handshape,u–l,23
label,Sign_Duration,800,23
label,Handshape,h,23
label,Selected_Fingers,im,23
label,Flexion,fully open,23
label,Flexion_Change,False,23
label,Spread,False,23
label,Spread_Change,False,23
label,Thumb_Position,closed,23
label,Thumb_Contact,False,23
label,Sign_Type,asymmetrical different handshape,23
label,Path_Movement,straight,23
label,Repeated_Movement,False,23
label,Major_Location,hand,23
label,Minor_Location,palm,23
label,Second_Minor_Location,palm,23
label,Contact,True,23
label,Nondominant_Handshape,b,23
label,Wrist_Twist,False,23
uniform,Dominant_start_handshape,u,3
uniform,Dominant_end_handshape,u,3
uniform,Sign_Type,lexical signs,3
eat–up,Dominant_start_handshape,bent–b–l,3
eat–up,Dominant_end_handshape,bent–b–l,3
eat–up,Sign_Type,lexical signs,3
ten+eight,Dominant_start_handshape,10,4
ten+eight,Dominant_end_handshape,8,4
ten+eight,Sign_Type,compound signs,4
ten+eight,Dominant_start_handshape,a,4
cut,Dominant_start_handshape,1,3
cut,Dominant_end_handshape,1,3
cut,Sign_Type,lexical signs,3
elevator,Dominant_start_handshape,e,5
elevator,Dominant_end_handshape,e,5
elevator,Sign_Type,lexical signs,5
elevator,Dominant_start_handshape,loose–e,5
elevator,Dominant_end_handshape,loose–e,5
house+(p)pay,Dominant_start_handshape,b–xd,4
house+(p)pay,Dominant_end_handshape,k,4
house+(p)pay,Sign_Type,compound signs,4
house+(p)pay,Dominant_start_handshape,b–l,4
get–bigger,Dominant_start_handshape,crvd–5,3
get–bigger,Dominant_end_handshape,crvd–5,3
get–bigger,Sign_Type,lexical signs,3
effort,Dominant_start_handshape,e,3
effort,Dominant_end_handshape,e,3
effort,Sign_Type,lexical signs,3
bison/buffalo,Dominant_start_handshape,crvd–5,4
bison/buffalo,Dominant_end_handshape,s,4
bison/buffalo,Sign_Type,lexical signs,4
bison/buffalo,Dominant_start_handshape,crvd–sprd–b,4
forty,Dominant_start_handshape,4,3
forty,Dominant_end_handshape,o,3
forty,Sign_Type,number signs,3
agent,Dominant_start_handshape,b–l,3
agent,Dominant_end_handshape,b–l,3
agent,Sign_Type,lexical signs,3
doctor,Dominant_start_handshape,bent–b,21
doctor,Dominant_end_handshape,bent–b,21
doctor,Sign_Type,lexical signs,21
doctor,Dominant_start_handshape,d,21
doctor,Dominant_end_handshape,d,21
doctor,Sign_Duration,600,21
doctor,Handshape,flat_o,21
doctor,Selected_Fingers,imrp,21
doctor,Flexion,flat,21
doctor,Flexion_Change,False,21
doctor,Spread,False,21
doctor,Spread_Change,False,21
doctor,Thumb_Position,open,21
doctor,Thumb_Contact,True,21
doctor,Sign_Type,one handed,21
doctor,Path_Movement,straight,21
doctor,Repeated_Movement,True,21
doctor,Major_Location,arm,21
doctor,Minor_Location,wrist front,21
doctor,Contact,True,21
doctor,Wrist_Twist,False,21
moon,Dominant_start_handshape,crvd–l,19
moon,Dominant_end_handshape,crvd–l,19
moon,Sign_Type,lexical signs,19
moon,Location,True,19
moon,Sign_Duration,800,19
moon,Handshape,curved_l,19
moon,Selected_Fingers,i,19
moon,Flexion,curved,19
moon,Flexion_Change,False,19
moon,Thumb_Position,open,19
moon,Thumb_Contact,False,19
moon,Sign_Type,one handed,19
moon,Path_Movement,curved,19
moon,Repeated_Movement,False,19
moon,Major_Location,head,19
moon,Minor_Location,eye,19
moon,Second_Minor_Location,head away,19
moon,Contact,True,19
moon,Wrist_Twist,False,19
answer,Dominant_start_handshape,1,19
answer,Dominant_end_handshape,1,19
answer,Sign_Type,lexical signs,19
answer,Sign_Duration,800,19
answer,Handshape,1,19
answer,Selected_Fingers,i,19
answer,Flexion,fully open,19
answer,Flexion_Change,False,19
answer,Thumb_Position,closed,19
answer,Thumb_Contact,False,19
answer,Sign_Type,symmetrical or alternating,19
answer,Path_Movement,straight,19
answer,Repeated_Movement,False,19
answer,Major_Location,head,19
answer,Minor_Location,mouth,19
answer,Second_Minor_Location,head away,19
answer,Contact,False,19
answer,Nondominant_Handshape,1,19
answer,Wrist_Twist,False,19
any,Dominant_start_handshape,10,17
any,Dominant_end_handshape,10,17
any,Sign_Type,lexical signs,17
any,Dominant_start_handshape,a,17
any,Dominant_end_handshape,a,17
any,Sign_Duration,700,17
any,Handshape,a,17
any,Selected_Fingers,t,17
any,Thumb_Position,open,17
any,Sign_Type,one handed,17
any,Path_Movement,curved,17
any,Repeated_Movement,False,17
any,Major_Location,neutral,17
any,Minor_Location,neutral,17
any,Second_Minor_Location,neutral,17
any,Contact,False,17
any,Wrist_Twist,True,17
blank–out,Dominant_start_handshape,25,3
blank–out,Dominant_end_handshape,25,3
blank–out,Sign_Type,lexical signs,3
supervise+agent,Dominant_start_handshape,v,3
supervise+agent,Dominant_end_handshape,b–l,3
supervise+agent,Sign_Type,compound signs,3
then,Dominant_start_handshape,1,19
then,Dominant_end_handshape,1,19
then,Sign_Type,lexical signs,19
then,Sign_Duration,700,19
then,Handshape,1,19
then,Selected_Fingers,i,19
then,Flexion,fully open,19
then,Flexion_Change,False,19
then,Thumb_Position,closed,19
then,Thumb_Contact,False,19
then,Sign_Type,asymmetrical different handshape,19
then,Path_Movement,curved,19
then,Repeated_Movement,False,19
then,Major_Location,hand,19
then,Minor_Location,finger tip,19
then,Second_Minor_Location,finger tip,19
then,Contact,True,19
then,Nondominant_Handshape,1,19
then,Wrist_Twist,False,19
#pizza,Dominant_start_handshape,k,3
#pizza,Dominant_end_handshape,a,3
#pizza,Sign_Type,loan signs,3
one+thousand,Dominant_start_handshape,1,3
one+thousand,Dominant_end_handshape,bent–b–l,3
one+thousand,Sign_Type,compound signs,3
communicate+miscommunicate,Dominant_start_handshape,c,3
communicate+miscommunicate,Dominant_end_handshape,c,3
communicate+miscommunicate,Sign_Type,compound signs,3
wheelbarrow,Dominant_start_handshape,a,21
wheelbarrow,Dominant_end_handshape,a,21
wheelbarrow,Sign_Type,lexical signs,21
wheelbarrow,Dominant_start_handshape,s,21
wheelbarrow,Dominant_end_handshape,s,21
wheelbarrow,Sign_Duration,1100,21
wheelbarrow,Handshape,baby_o,21
wheelbarrow,Selected_Fingers,i,21
wheelbarrow,Flexion,bent,21
wheelbarrow,Flexion_Change,False,21
wheelbarrow,Thumb_Position,open,21
wheelbarrow,Thumb_Contact,True,21
wheelbarrow,Sign_Type,symmetrical or alternating,21
wheelbarrow,Path_Movement,straight,21
wheelbarrow,Repeated_Movement,True,21
wheelbarrow,Major_Location,neutral,21
wheelbarrow,Minor_Location,neutral,21
wheelbarrow,Second_Minor_Location,neutral,21
wheelbarrow,Contact,False,21
wheelbarrow,Nondominant_Handshape,baby_o,21
wheelbarrow,Wrist_Twist,False,21
learn+agent,Dominant_start_handshape,crvd–5,4
learn+agent,Dominant_end_handshape,b–l,4
learn+agent,Sign_Type,compound signs,4
learn+agent,Dominant_start_handshape,crvd–sprd–b,4
curtain,Dominant_start_handshape,4,21
curtain,Dominant_end_handshape,4,21
curtain,Sign_Type,lexical signs,21
curtain,Sign_Duration,600,21
curtain,Handshape,4,21
curtain,Selected_Fingers,imrp,21
curtain,Flexion,fully open,21
curtain,Flexion_Change,False,21
curtain,Spread,True,21
curtain,Spread_Change,False,21
curtain,Thumb_Position,closed,21
curtain,Thumb_Contact,False,21
curtain,Sign_Type,symmetrical or alternating,21
curtain,Path_Movement,back and forth,21
curtain,Repeated_Movement,False,21
curtain,Major_Location,neutral,21
curtain,Minor_Location,neutral,21
curtain,Second_Minor_Location,neutral,21
curtain,Contact,False,21
curtain,Nondominant_Handshape,4,21
curtain,Wrist_Twist,False,21
through,Dominant_start_handshape,b–l,3
through,Dominant_end_handshape,b–l,3
through,Sign_Type,lexical signs,3
(s)old+one_2,Dominant_start_handshape,s,4
(s)old+one_2,Dominant_end_handshape,d,4
(s)old+one_2,Sign_Type,compound signs,4
(s)old+one_2,Dominant_end_handshape,1,4
slice,Dominant_start_handshape,1,3
slice,Dominant_end_handshape,1,3
slice,Sign_Type,lexical signs,3
devour,Dominant_start_handshape,5,21
devour,Dominant_end_handshape,s,21
devour,Sign_Type,lexical signs,21
devour,Sign_Duration,1000,21
devour,Handshape,o,21
devour,Selected_Fingers,imrp,21
devour,Flexion,curved,21
devour,Flexion_Change,False,21
